Unnamed: 0,n_pets,labels,thresholds,coords,x_min,x_max,y_min,y_max,pet_ratio
557,1,['dog'],[0.91493964],"[(75.333435, 285.12766, 477.87442, 600.93475)]",75.33343506,477.8744202,285.127655,600.9347534,0.183203125
558,1,['cat'],[0.8722492],"[(193.42511, 157.41637, 633.6808, 581.6382)]",193.4251099,633.6807861,157.4163666,581.6381836,0.269907407
559,1,['cat'],[0.8423716],"[(15.845495, 54.406116, 968.34894, 775.45795)]",15.84549522,968.348938,54.40611649,775.4579468,0.786422424
560,1,['cat'],[0.9280247],"[(402.7763, 109.54122, 663.9674, 604.0866)]",402.7763062,663.9674072,109.5412216,604.0866089,0.147867738
561,3,"['dog', 'dog', 'dog']","[0.9127107, 0.89499736, 0.8436399]","[(0.0, 111.221214, 432.38492, 449.22876), (0.0, 342.52493, 464.51508, 813.56177), (315.51572, 224.62935, 573.7134, 517.7676)]",315.5157166,432.3849182,342.5249329,449.2287598,0.642510526
562,1,['cat'],[0.8723333],"[(1.1410904, 85.64401, 675.6631, 872.1283)]",1.141090393,675.6630859,85.64401245,872.1282959,0.767416088
563,2,"['cat', 'cat']","[0.9329799, 0.8578771]","[(167.74207, 41.51856, 568.55023, 696.9691), (270.29608, 443.7069, 449.6264, 711.1453)]",270.2960815,449.6264038,443.7069092,696.9691162,0.384283397
564,1,['dog'],[0.9063076],"[(1.0870972, 10.041046, 784.5312, 951.7709)]",1.087097168,784.531189,10.04104614,951.770874,0.972754278
565,1,['dog'],[0.9294053],"[(141.0086, 259.84213, 426.3826, 715.48645)]",141.008606,426.3825989,259.8421326,715.4864502,0.188020833
566,1,['dog'],[0.89282256],"[(3.7535477, 86.40898, 720.0, 928.4068)]",3.753547668,719,86.40898132,928.4067993,0.873428819
567,2,"['dog', 'dog']","[0.94327116, 0.9184874]","[(483.92587, 232.46825, 957.1423, 950.73364), (5.8478622, 74.66858, 479.82797, 943.4731)]",483.9258728,479.8279724,232.4682465,943.4730835,0.816230469
568,1,['cat'],[0.8866877],"[(42.524918, 76.18119, 415.1982, 673.21985)]",42.5249176,415.1982117,76.18119049,673.2198486,0.56097008
569,1,['dog'],[0.93955386],"[(73.843, 116.647705, 641.4799, 888.9568)]",73.84300232,641.4799194,116.6477051,888.9567871,0.65345732
570,2,"['dog', 'dog']","[0.8849207, 0.8167178]","[(154.33864, 42.62462, 601.7265, 824.33606), (419.27005, 0.80083466, 718.68256, 459.7816)]",419.27005,601.7265015,42.62461853,459.7815857,0.594474826
571,1,['cat'],[0.924544],"[(143.97084, 190.48839, 556.7025, 860.3247)]",143.9708405,556.7025146,190.4883881,860.324707,0.390568541
572,1,['dog'],[0.933217],"[(278.2174, 88.79449, 628.90045, 597.27484)]",278.2174072,628.9004517,88.794487,597.2748413,0.271752395
573,2,"['cat', 'cat']","[0.8589551, 0.5215264]","[(116.25977, 186.83008, 786.41864, 714.2664), (0.32743835, 322.805, 927.0, 956.7028)]",116.2597733,786.4186401,322.8049927,714.2664185,0.762807893
574,1,['cat'],[0.9146753],"[(39.550873, 389.20203, 648.97797, 956.6732)]",39.5508728,648.9779663,389.2020264,956.6732178,0.499570313
575,1,['cat'],[0.9223817],"[(27.182129, 15.793198, 536.6258, 494.80817)]",27.18212891,536.6257935,15.79319763,494.8081665,0.744052124
576,1,['cat'],[0.8938601],"[(50.927174, 93.41084, 492.6095, 868.9944)]",50.92717361,492.6094971,93.4108429,868.9943848,0.557535807
577,1,['dog'],[0.93071157],"[(262.02048, 317.6249, 523.67816, 749.571)]",262.0204773,523.6781616,317.6249084,749.5709839,0.163125
578,1,['cat'],[0.87427706],"[(129.49344, 0.7867584, 663.29724, 927.3102)]",129.4934387,663.2972412,0.786758423,927.3101807,0.716171875
579,1,['cat'],[0.9089787],"[(2.6386719, 51.5401, 1248.1276, 1145.4551)]",2.638671875,1248.127563,51.5401001,1145.455078,0.854002105
580,2,"['dog', 'dog']","[0.9274542, 0.39224008]","[(195.94002, 117.535904, 576.38745, 712.1502), (87.79248, 388.27362, 615.3313, 843.87305)]",195.9400177,576.3874512,388.2736206,712.1502075,0.496948785
581,1,['dog'],[0.9264366],"[(88.88887, 286.5122, 636.08624, 957.58484)]",88.88887024,636.0862427,286.512207,957.5848389,0.531984954
582,2,"['cat', 'cat']","[0.7842707, 0.53964025]","[(72.5285, 285.40085, 1185.8931, 1229.2632), (121.71149, 0.0, 1201.8159, 738.6934)]",121.7114868,1185.893066,285.4008484,738.6934204,0.846800595
583,2,"['dog', 'dog']","[0.8840212, 0.86319464]","[(189.92331, 297.41235, 440.7528, 824.0098), (404.7521, 261.9691, 683.9496, 908.23956)]",404.7521057,440.7528076,297.4123535,824.0098267,0.425083912
584,1,['dog'],[0.9404103],"[(31.254993, 125.789154, 372.68958, 953.8647)]",31.25499344,372.6895752,125.7891541,953.8646851,0.408489583
585,1,['dog'],[0.95173746],"[(12.871421, 264.02826, 626.6108, 841.85284)]",12.87142086,626.6107788,264.0282593,841.8528442,0.522485374
586,1,['dog'],[0.9386831],"[(200.23521, 23.930878, 930.7059, 436.02432)]",200.2352142,930.7058716,23.93087769,436.0243225,0.581577932
587,7,"['dog', 'dog', 'cat', 'dog', 'cat', 'dog', 'cat']","[0.8556422, 0.8105784, 0.800904, 0.7329672, 0.7212282, 0.6458146, 0.49650264]","[(599.98846, 302.82788, 916.3395, 537.5764), (521.57355, 112.765236, 750.12006, 386.96713), (173.2129, 371.74054, 650.087, 568.02704), (97.78413, 177.75146, 586.51135, 471.3668), (100.927414, 175.03618, 639.13715, 475.04456), (177.46457, 371.0334, 647.46, 566.79974), (521.1455, 113.067856, 748.10846, 390.045)]",599.9884644,586.5113525,371.7405396,386.9671326,0.393518519
588,1,['cat'],[0.92325956],"[(63.141598, 189.14606, 347.48584, 547.6742)]",63.14159775,347.4858398,189.1460571,547.6741943,0.196126543
589,1,['dog'],[0.89135504],"[(213.83388, 232.16571, 409.96783, 353.88608)]",213.8338776,409.9678345,232.1657104,353.8860779,0.045796161
590,1,['dog'],[0.9075566],"[(208.0831, 211.81444, 560.01715, 772.8739)]",208.0830994,560.0171509,211.8144379,772.8739014,0.322035225
591,1,['dog'],[0.94067734],"[(1.416863, 111.79692, 391.15936, 892.2984)]",1.416862965,391.1593628,111.7969208,892.2984009,0.578980383
592,1,['dog'],[0.9288358],"[(91.45199, 2.1636946, 174.24063, 216.91037)]",91.45198822,174.2406311,2.16369462,216.9103699,0.339228419
593,1,['cat'],[0.76772004],"[(0.28866577, 53.109283, 395.3452, 565.21936)]",0.288665771,395.3452148,53.10928345,565.2193604,0.693552812
594,1,['cat'],[0.910534],"[(62.990078, 154.95786, 932.3361, 470.97467)]",62.99007797,932.3361206,154.9578552,470.9746704,0.419366648
595,1,['cat'],[0.93842614],"[(203.66882, 234.26471, 1108.6674, 796.0905)]",203.6688232,1108.667358,234.2647095,796.0905151,0.413907878
596,1,['dog'],[0.9279612],"[(93.381546, 135.4812, 518.12054, 886.39496)]",93.38154602,518.1205444,135.4812012,886.3949585,0.461769387
597,1,['cat'],[0.89197856],"[(76.91469, 112.40204, 584.1528, 956.98975)]",76.91468811,584.152771,112.4020386,956.9897461,0.620300926
598,1,['dog'],[0.9470402],"[(152.07596, 209.17499, 572.27795, 831.92926)]",152.0759583,572.2779541,209.1749878,831.9292603,0.472439236
599,1,['dog'],[0.94554335],"[(188.95337, 45.390167, 1277.0779, 717.0752)]",188.9533691,1277.077881,45.39016724,717.0751953,0.7940625
600,1,['dog'],[0.94024634],"[(132.97998, 12.135086, 597.29846, 912.9551)]",132.9799805,597.2984619,12.13508606,912.9550781,0.60546875
601,1,['cat'],[0.9405701],"[(184.08958, 197.19073, 680.70905, 697.3387)]",184.0895844,680.7090454,197.1907349,697.3386841,0.358796296
602,1,['cat'],[0.9213331],"[(147.27289, 81.71881, 1277.3765, 937.78314)]",147.2728882,1277.376465,81.71881104,937.7831421,0.787174479
603,1,['dog'],[0.9050478],"[(76.14894, 183.47078, 351.16937, 485.23926)]",76.14894104,351.1693726,183.4707794,485.2392578,0.270345052
604,1,['cat'],[0.9396037],"[(53.07788, 8.62262, 1231.1106, 820.81506)]",53.07788086,1231.110596,8.622619629,820.8150635,0.88124263
605,6,"['dog', 'dog', 'dog', 'dog', 'dog', 'dog']","[0.91520417, 0.90881866, 0.90773016, 0.90504223, 0.8675826, 0.84952444]","[(3.8811035, 663.7996, 319.9355, 929.1187), (647.2746, 68.06651, 955.79724, 316.9037), (350.9078, 642.6894, 638.66736, 953.2319), (45.8061, 22.317558, 637.79004, 631.6749), (641.76215, 668.06494, 955.03876, 951.34155), (675.7651, 330.07092, 953.5163, 632.00305)]",675.7650757,319.9354858,668.0649414,316.9036865,0.84999349
606,1,['cat'],[0.92466784],"[(275.8071, 270.60614, 581.5083, 797.333)]",275.8070984,581.5083008,270.6061401,797.3330078,0.217537404
607,1,['cat'],[0.91913676],"[(272.11856, 1.2516174, 1049.5049, 953.28796)]",272.1185608,1049.504883,1.251617432,953.2879639,0.601972656
608,1,['dog'],[0.939592],"[(43.144432, 237.94562, 582.25476, 867.1048)]",43.14443207,582.2547607,237.9456177,867.1047974,0.491276042
609,4,"['cat', 'cat', 'cat', 'dog']","[0.8611023, 0.7379912, 0.70752907, 0.39430952]","[(68.5227, 76.06407, 478.13406, 461.83508), (420.36563, 77.90809, 767.0972, 359.65778), (515.50134, 216.58969, 929.5426, 580.3059), (69.80096, 74.586655, 488.06412, 465.23022)]",515.5013428,478.1340637,216.5896912,359.6577759,0.58869863
610,1,['cat'],[0.826475],"[(49.776928, 159.65547, 703.0684, 955.1763)]",49.77692795,703.0684204,159.6554718,955.1762695,0.724966578
611,2,"['cat', 'cat']","[0.80296457, 0.35782683]","[(315.5439, 181.4978, 880.1205, 756.43463), (6.1688843, 27.400787, 1276.6497, 822.25525)]",315.5439148,880.1204834,181.4978027,756.4346313,0.924723403
612,1,['cat'],[0.83068675],"[(127.8204, 311.03232, 426.9872, 755.87415)]",127.8203964,426.9872131,311.0323181,755.8741455,0.256087963
613,3,"['cat', 'cat', 'cat']","[0.88072336, 0.87422955, 0.83067465]","[(71.78708, 391.91968, 740.1293, 769.3109), (663.6722, 332.3803, 1066.9758, 671.5273), (343.2386, 282.93176, 629.40295, 520.6619)]",663.6721802,629.4029541,391.9196777,520.6619263,0.324798991
614,2,"['cat', 'dog']","[0.9077632, 0.7082687]","[(92.41931, 0.0, 1241.3634, 667.3926), (83.720276, 0.0, 1248.2092, 670.1581)]",92.41931152,1241.363403,0,667.3925781,0.846950955
615,1,['cat'],[0.9227687],"[(114.29953, 83.07199, 1124.1212, 756.52783)]",114.29953,1124.121216,83.07199097,756.527832,0.681114024
616,1,['dog'],[0.9450986],"[(116.08945, 121.61309, 455.4787, 785.5133)]",116.089447,455.4786987,121.6130905,785.5133057,0.325659722
617,1,['cat'],[0.81604785],"[(4.319283, 147.4465, 462.9938, 750.34265)]",4.319283009,462,147.4465027,750.3426514,0.774659897
618,1,['dog'],[0.64461696],"[(100.738976, 16.213852, 701.86926, 943.5626)]",100.7389755,701.8692627,16.21385193,943.5626221,0.806028646
619,1,['dog'],[0.9413872],"[(185.08736, 142.02768, 527.3701, 786.3031)]",185.0873566,527.3701172,142.0276794,786.3031006,0.318645833
620,2,"['cat', 'dog']","[0.8835529, 0.6041832]","[(93.45479, 147.02666, 354.82013, 367.14233), (140.08275, 590.94946, 404.14557, 719.4391)]",140.0827484,354.8201294,590.9494629,367.142334,0.313703704
621,1,['dog'],[0.9304269],"[(2.9651551, 25.186554, 658.7165, 909.368)]",2.965155125,658.7164917,25.18655396,909.367981,0.92961937
622,1,['cat'],[0.90377754],"[(502.90778, 70.18442, 1273.977, 643.19995)]",502.9077759,1273.977051,70.18441772,643.1999512,0.359523926
623,1,['cat'],[0.9287401],"[(45.76687, 1.0003967, 563.6001, 899.1244)]",45.76686859,563.6000977,1.000396729,899.1243896,0.672980324
624,1,['dog'],[0.9467282],"[(672.0793, 2.2465668, 1151.5605, 500.06055)]",672.0792847,1151.560547,2.246566772,500.0605469,0.194125977
625,1,['cat'],[0.8501121],"[(103.183174, 42.190845, 898.0613, 745.81726)]",103.1831741,898.0612793,42.19084549,745.8172607,0.638871742
626,1,['cat'],[0.9097116],"[(133.18777, 4.9598694, 1094.1328, 918.58826)]",133.1877747,1094.132813,4.959869385,918.5882568,0.562009879
627,2,"['cat', 'cat']","[0.9028221, 0.2914269]","[(1.1240839, 165.67348, 417.68103, 909.0298), (0.0, 284.47842, 175.89117, 896.88904)]",1.124083877,175.8911743,284.4784241,896.8890381,0.809617794
628,1,['cat'],[0.9306909],"[(87.56592, 88.781166, 896.7108, 475.80283)]",87.56591797,896.7108154,88.78116608,475.8028259,0.547792265
629,2,"['cat', 'cat']","[0.8162331, 0.7902859]","[(100.20062, 343.02744, 560.27576, 585.953), (40.45381, 413.94656, 266.60864, 613.63293)]",100.2006226,266.6086426,413.9465637,585.9530029,0.185138889
630,1,['dog'],[0.9107426],"[(79.63543, 53.893707, 635.51996, 953.9187)]",79.63542938,635.5199585,53.89370728,953.9187012,0.723958333
631,1,['cat'],[0.93195605],"[(2.942566, 3.878601, 1273.1357, 832.9996)]",2.942565918,1273.135742,3.878601074,832.9995728,0.857469889
632,2,"['dog', 'dog']","[0.9006726, 0.43038642]","[(196.03496, 132.09682, 629.84485, 957.8207), (241.04109, 360.91382, 524.45306, 690.95087)]",241.0410919,524.453064,360.9138184,690.9508667,0.516818576
633,1,['dog'],[0.9251133],"[(259.17712, 62.31246, 866.88763, 800.07916)]",259.177124,866.8876343,62.31246185,800.0791626,0.512078189
634,1,['cat'],[0.9374348],"[(3.3699017, 1.5478363, 1077.5632, 787.6038)]",3.369901657,1077.563232,1.547836304,787.6038208,0.964979424
635,2,"['dog', 'cat']","[0.8872353, 0.48665243]","[(2.9856176, 454.54807, 542.15656, 760.1124), (1.0703115, 452.232, 544.01697, 758.01117)]",2.985617638,542.1565552,454.5480652,758.0111694,0.242289638
636,1,['dog'],[0.9060543],"[(104.3264, 40.8712, 719.9626, 957.73773)]",104.3264008,719,40.87120056,957.7377319,0.815907118
637,1,['dog'],[0.9394286],"[(17.135513, 136.48055, 629.2641, 960.0)]",17.13551331,629.2640991,136.480545,959,0.729583333
638,1,['cat'],[0.9221599],"[(86.92287, 10.41774, 720.0, 889.8871)]",86.92286682,719,10.41773987,889.887085,0.806258681
639,1,['dog'],[0.94118124],"[(189.04678, 170.04941, 628.34143, 953.1253)]",189.0467834,628.3414307,170.049408,953.1253052,0.497304688
640,1,['dog'],[0.9436496],"[(273.77173, 110.991066, 620.33484, 490.62256)]",273.7717285,620.3348389,110.991066,490.6225586,0.16766866
641,1,['dog'],[0.94034547],"[(358.8986, 156.81909, 1195.7854, 847.1981)]",358.8985901,1195.7854,156.8190918,847.1981201,0.47067627
642,1,['dog'],[0.8754688],"[(47.112213, 100.51744, 535.6551, 954.30835)]",47.11221313,535.6550903,100.5174408,954.3083496,0.803919753
643,1,['dog'],[0.9167643],"[(111.83693, 99.75, 678.76166, 941.31195)]",111.8369293,678.7616577,99.75,941.3119507,0.690703125
644,1,['cat'],[0.9441366],"[(2.8849487, 41.59964, 1093.5198, 951.50195)]",2.88494873,1093.519775,41.59963989,951.5019531,0.807950846
645,1,['cat'],[0.83157414],"[(118.47241, 23.986115, 1107.3883, 940.9016)]",118.4724121,1107.388306,23.9861145,940.9016113,0.738047689
646,1,['cat'],[0.93348265],"[(228.78671, 190.71983, 717.67017, 924.1804)]",228.7867126,717.670166,190.7198334,924.1804199,0.519279514
647,1,['cat'],[0.82774866],"[(77.55552, 219.03333, 437.08408, 555.5526)]",77.5555191,437.0840759,219.0333252,555.5526123,0.233576642
648,1,['cat'],[0.85710806],"[(296.45023, 6.7237244, 970.9872, 893.66626)]",296.4502258,970.9871826,6.723724365,893.6662598,0.48652181
649,1,['dog'],[0.9411148],"[(229.96783, 106.102776, 615.99634, 758.86725)]",229.9678345,615.9963379,106.1027756,758.8672485,0.364108796
650,2,"['dog', 'dog']","[0.94786227, 0.80925095]","[(1.0113373, 150.5338, 513.3753, 729.979), (399.08862, 418.99622, 719.7493, 949.35187)]",399.088623,513.3753052,418.9962158,729.9790039,0.623428819
651,2,"['dog', 'dog']","[0.93355453, 0.35088983]","[(388.84262, 146.98773, 1277.9594, 832.7198), (1.1132431, 169.00833, 98.72031, 306.8096)]",388.8426208,98.7203064,169.0083313,306.8096008,0.507115072
652,1,['dog'],[0.83572984],"[(74.21173, 97.59494, 524.75616, 909.43396)]",74.21173096,524.7561646,97.59494019,909.43396,0.528645833
653,2,"['dog', 'dog']","[0.9264403, 0.26729056]","[(101.28486, 115.9785, 528.23737, 718.6177), (19.844261, 0.0, 673.98987, 916.80457)]",101.2848587,528.2373657,115.9785004,718.6176758,0.866701389
654,1,['cat'],[0.85800934],"[(30.354397, 0.5681346, 347.70444, 471.6505)]",30.35439682,347,0.568134606,471.6505127,0.895705853
655,3,"['cat', 'cat', 'cat']","[0.88285553, 0.68931794, 0.6786841]","[(1.700798, 221.52841, 564.7414, 663.546), (275.65988, 222.81981, 566.2925, 546.15393), (1.2192764, 341.37204, 339.86252, 662.9129)]",275.6598816,339.8625183,341.3720398,546.1539307,0.360957755
656,1,['dog'],[0.9369813],"[(32.900414, 0.76519775, 691.81, 900.59717)]",32.90041351,691.8099976,0.765197754,900.597168,0.804443359
657,1,['cat'],[0.92518646],"[(4.1467896, 280.533, 953.4668, 788.5893)]",4.146789551,953.4667969,280.5329895,788.5892944,0.523103299
658,2,"['dog', 'dog']","[0.92960733, 0.9066584]","[(348.4253, 281.45074, 641.4341, 425.08917), (107.01984, 207.29483, 310.43643, 350.99005)]",348.425293,310.4364319,281.4507446,350.9900513,0.198182931
659,1,['dog'],[0.911074],"[(165.6077, 188.18971, 620.80615, 917.24725)]",165.6076965,620.8061523,188.1897125,917.2472534,0.479882813
660,1,['cat'],[0.92180777],"[(0.18601227, 1.8083954, 637.7361, 946.6315)]",0.186012268,637.736084,1.808395386,946.6314697,0.870898438
661,1,['dog'],[0.9281506],"[(46.84437, 67.99766, 306.10336, 510.27002)]",46.8443718,306.103363,67.99765778,510.2700195,0.659709494
662,1,['dog'],[0.9439922],"[(42.415466, 3.3241642, 952.8624, 953.1839)]",42.41546631,952.8624268,3.324164152,953.1838989,0.865053634
663,1,['dog'],[0.9203104],"[(0.9584427, 203.68576, 383.71033, 955.10376)]",0.958442688,383.7103271,203.6857605,955.1037598,0.55558642
664,1,['cat'],[0.74858975],"[(40.71826, 18.88742, 537.9968, 689.2335)]",40.71826172,537.9968262,18.88742065,689.2335205,0.64330054
665,1,['dog'],[0.9154584],"[(43.47612, 50.48302, 474.29358, 581.62)]",43.47612,474.2935791,50.48302078,581.6199951,0.761301718
666,1,['dog'],[0.9487447],"[(190.22995, 74.444, 826.8151, 908.70325)]",190.22995,826.8151245,74.44400024,908.7032471,0.638757225
667,1,['cat'],[0.9397936],"[(0.6812744, 21.841583, 1078.318, 815.797)]",0.681274414,1078.317993,21.84158325,815.7969971,0.696559245
668,2,"['cat', 'dog']","[0.89133686, 0.8314612]","[(555.2261, 104.60893, 811.68854, 490.43152), (552.75354, 103.04935, 811.6037, 491.60025)]",555.2260742,811.6036987,104.6089325,490.4315186,0.167600635
669,2,"['cat', 'cat']","[0.8595991, 0.7595835]","[(2.1887453, 2.1624026, 607.0011, 796.812), (189.16963, 122.99105, 751.4043, 536.6809)]",189.169632,607.0010986,122.9910507,536.6809082,0.839536999
670,1,['dog'],[0.9378533],"[(52.258175, 0.0, 686.6118, 960.0)]",52.2581749,686.6118164,0,959,0.896746818
671,1,['dog'],[0.76283276],"[(67.40364, 130.42365, 718.98267, 929.3577)]",67.40364075,718.982666,130.423645,929.3577271,0.752530382
672,1,['cat'],[0.89998937],"[(233.9075, 9.3497925, 1039.6069, 1134.0154)]",233.9075012,1039.606934,9.34979248,1134.015381,0.620857526
673,1,['cat'],[0.8449901],"[(8.390533, 242.94841, 512.8732, 866.9555)]",8.390533447,512.87323,242.94841,866.9555054,0.606666667
674,7,"['dog', 'dog', 'dog', 'dog', 'dog', 'dog', 'cat']","[0.9324025, 0.93035364, 0.9249339, 0.91194355, 0.9112114, 0.5542138, 0.2689578]","[(510.44824, 110.31052, 727.0416, 485.6696), (18.388306, 130.5358, 351.58316, 494.73996), (856.3835, 810.7852, 1154.7131, 1096.5996), (934.30493, 232.12276, 1227.4412, 544.3385), (508.95303, 669.56006, 793.9635, 1180.0205), (0.9067688, 822.02704, 285.5672, 1075.9376), (18.871567, 820.65497, 289.8181, 1074.8636)]",934.3049316,285.5671997,822.0270386,485.6695862,0.365308228
675,1,['cat'],[0.9114186],"[(0.0, 4.2351766, 927.2559, 606.02783)]",0,927.2559204,4.235176563,606,0.851263042
676,1,['dog'],[0.92206335],"[(5.2173386, 2.9818726, 766.1637, 943.7401)]",5.217338562,766.1636963,2.981872559,943.7401123,0.971274143
677,1,['cat'],[0.9150872],"[(3.132454, 2.604538, 717.378, 951.0842)]",3.132453918,717.3779907,2.604537964,951.0842285,0.980303819
678,1,['cat'],[0.9096587],"[(73.76278, 81.08217, 533.5086, 955.44727)]",73.76277924,533.508606,81.08216858,955.4472656,0.775540123
679,2,"['dog', 'dog']","[0.79779696, 0.7131456]","[(136.80286, 343.31424, 255.6058, 485.52795), (364.79694, 364.33774, 491.76373, 518.9673)]",364.796936,255.6058044,364.337738,485.5279541,0.070324074
680,1,['dog'],[0.93886966],"[(188.18225, 180.73677, 720.0, 879.80566)]",188.182251,719,180.7367706,879.8056641,0.538003472
681,1,['cat'],[0.8791525],"[(2.3944702, 0.0, 1280.0, 892.1584)]",2.394470215,1279,0,892.1583862,0.927714844
682,1,['dog'],[0.9422243],"[(0.55329895, 238.86842, 660.51526, 607.73584)]",0.55329895,660.5152588,238.8684235,607.7358398,0.35234375
683,2,"['cat', 'cat']","[0.88266075, 0.36454967]","[(41.30706, 112.58363, 523.9443, 714.6963), (110.83763, 3.9206085, 713.7456, 918.5334)]",110.8376312,523.9442749,112.5836334,714.6962891,0.858337674
684,1,['cat'],[0.92859656],"[(206.3356, 0.0, 1079.0374, 802.30756)]",206.3356018,1079,0,802.3075562,0.800349794
685,1,['cat'],[0.91308373],"[(0.0, 21.549463, 565.60876, 720.9102)]",0,565.6087646,21.54946327,720.9102173,0.928614256
686,1,['dog'],[0.930803],"[(208.20352, 173.36641, 718.9809, 959.9317)]",208.2035217,718.980896,173.3664093,959,0.579947917
